"soldPrice","sqftLiving","sqftLand","sqftAbove","sqftBasement","numBedRooms","numBathRooms","numFloors","builtYear","grade","waterFront","condition"
775000,3540,9970,3540,0,5,2,"2",1970,"2","0","average"
115000,1150,9812,1150,0,1,2,"1",1962,"2","0","good"
227000,1150,9812,1150,0,1,2,"1",1962,"2","0","good"
359950,1240,7590,1040,200,2,1,"1",1939,"2","0","good"
474950,2250,222156,2250,0,3,2,"1",1987,"2","0","average"
490000,1650,6480,1650,0,4,2,"2",1947,"2","0","excellent"
265500,1860,9225,1860,0,3,1,"1",1957,"2","0","average"
4e+05,1630,10304,1630,0,3,1,"1",1953,"2","0","excellent"
887500,4230,54977,3780,450,3,3,"2",1951,"2","0","average"
350000,1050,5518,1050,0,3,1,"1",1948,"2","0","average"
197400,1610,7575,1110,500,3,2,"1",1965,"2","0","good"
225000,1410,7700,980,430,3,1,"1",1962,"2","0","average"
325000,1350,11805,1350,0,3,2,"1",1986,"2","0","average"
128750,880,7004,880,0,3,1,"1",1950,"1","0","average"
359950,1790,7212,1790,0,3,2,"1",1998,"2","0","good"
550000,1260,6000,1260,0,3,1,"1",1951,"2","0","average"
513000,2270,8652,1150,1120,5,2,"1",1965,"2","0","average"
650000,1520,10227,1520,0,3,1,"1",1951,"1","0","good"
312000,2440,13250,1440,1000,3,2,"1",1977,"2","0","good"
180000,1000,18513,1000,0,3,1,"1",1940,"1","0","average"
550000,1650,3952,1650,0,3,2,"2",1950,"2","0","average"
185900,940,10890,940,0,3,1,"1",1909,"1","0","good"
345000,860,8250,860,0,2,1,"1",1940,"2","0","average"
280000,1710,5440,1030,680,4,2,"1",1976,"2","0","excellent"
535000,920,5000,920,0,1,1,"1",1906,"2","0","good"
870000,4500,21780,3040,1460,4,3,"2",1980,"2","0","average"
290000,960,9000,960,0,3,1,"1",1955,"2","0","good"
385000,2253,7700,2253,0,4,3,"2",1957,"2","0","average"
259950,770,6542,770,0,2,1,"1",1948,"1","0","average"
280000,980,7480,830,150,3,1,"1",1948,"1","0","average"
162248,800,8960,800,0,2,1,"1",1944,"1","0","good"
260000,940,5650,940,0,3,1,"1",1949,"1","0","average"
295000,1810,42981,1810,0,4,2,"1",1973,"2","0","good"
190000,1200,8316,1200,0,3,1,"1",1953,"1","0","good"
160000,1140,23030,1140,0,2,1,"1",1980,"2","0","average"
390000,1010,14183,1010,0,3,2,"1",1982,"2","0","average"
1e+06,3350,9450,2180,1170,5,3,"2",1912,"2","0","excellent"
290000,1260,7346,1260,0,3,2,"1",1987,"2","0","average"
488500,1710,10959,1030,680,3,2,"1",1981,"2","0","good"
285000,790,6555,790,0,2,1,"1",1956,"1","0","average"
1550000,5280,17677,3220,2060,4,4,"2",1978,"3","0","average"
4208000,7440,21540,5550,1890,5,6,"2",2003,"4","0","average"
670000,1600,16868,990,610,3,1,"1",1946,"2","0","average"
172000,1340,10260,1340,0,3,1,"1",1968,"2","0","average"
549900,2830,213879,2830,0,4,3,"2",1987,"2","0","good"
164000,1070,8250,1070,0,3,1,"1",1961,"2","0","average"
570500,1380,1800,1080,300,2,1,"2",1954,"2","0","average"
207000,920,5546,920,0,3,1,"1",1928,"1","0","average"
237000,920,5546,920,0,3,1,"1",1928,"1","0","average"
650100,1750,60872,1180,570,2,1,"1",1973,"2","0","good"
204000,980,8000,980,0,3,1,"1",1954,"1","0","good"
560000,1640,7333,1020,620,3,2,"1",1941,"2","0","good"
253500,810,4800,810,0,2,1,"1",1948,"2","0","average"
422500,1270,8920,1270,0,3,1,"1",1969,"2","0","excellent"
575000,1650,5000,1650,0,4,2,"1",1955,"2","0","average"
148000,620,8261,620,0,1,1,"1",1939,"1","0","average"
244900,620,8261,620,0,1,1,"1",1939,"1","0","average"
214950,1400,6600,1280,120,3,1,"1",1954,"1","0","average"
302000,3320,13500,1750,1570,4,3,"1",1963,"2","0","average"
899000,1480,6978,1480,0,3,1,"2",1949,"2","0","good"
230000,1360,9310,1020,340,3,1,"1",1980,"2","0","good"
430000,1210,5200,1210,0,3,1,"1",1941,"1","0","average"
185000,1840,8100,920,920,3,1,"1",1953,"2","0","good"
340000,1840,8100,920,920,3,1,"1",1953,"2","0","good"
680000,1780,5720,980,800,3,2,"1",1925,"2","0","excellent"
560000,2340,3477,1170,1170,3,2,"1",1971,"2","0","excellent"
385000,1480,6600,740,740,3,2,"1",1943,"2","0","average"
592500,1170,6750,800,370,3,2,"1",1947,"2","0","excellent"
164000,1530,4875,1530,0,4,1,"2",1977,"2","0","average"
320000,1100,8281,1100,0,2,1,"1",1947,"2","0","good"
305000,910,22725,910,0,2,1,"1",1926,"1","0","average"
229000,810,5100,810,0,2,1,"1",1955,"1","0","average"
540000,2190,8402,2190,0,4,2,"2",1928,"1","0","good"
222900,1110,6411,1110,0,2,1,"1",1944,"1","0","average"
399950,2150,64694,1450,700,4,3,"1",1969,"2","0","average"
222500,990,10125,990,0,3,1,"1",1972,"2","0","average"
238000,530,6350,530,0,1,1,"1",1941,"1","0","excellent"
234550,1990,15375,1140,850,3,1,"1",1946,"2","0","average"
357950,810,3880,810,0,2,1,"1",1952,"2","0","average"
660000,2080,5750,1040,1040,3,2,"1",1926,"2","0","excellent"
440000,800,4850,800,0,2,1,"1",1944,"2","0","good"
185000,1510,17040,1510,0,3,1,"1",1975,"1","0","good"
225205,1200,7220,1200,0,3,1,"1",1977,"1","0","average"
445000,1260,8910,1260,0,3,1,"1",1949,"2","0","good"
356000,920,4095,920,0,2,1,"1",1914,"1","0","good"
572000,1870,5143,1870,0,2,2,"1",2005,"2","0","average"
625000,1800,4800,900,900,3,1,"1",1927,"2","0","good"
209977,1170,6134,1170,0,3,1,"1",1948,"2","0","good"
174000,900,13531,900,0,2,1,"1",1979,"1","0","average"
740000,2800,8540,1730,1070,4,2,"1",1977,"2","0","good"
230000,880,7500,880,0,3,1,"1",1978,"2","0","average"
595000,1300,11520,1300,0,3,1,"1",1958,"1","0","average"
550000,1110,6000,1110,0,3,1,"1",1904,"2","0","average"
114000,730,5200,730,0,2,1,"1",1928,"1","0","average"
608000,1390,3600,1010,380,2,1,"1",1913,"2","0","good"
381800,1530,5250,1110,420,4,2,"1",1981,"2","0","average"
330000,2170,3978,1340,830,3,2,"1",1919,"2","0","excellent"
90000,790,2640,790,0,2,1,"1",1973,"2","0","average"
339000,1080,8100,1080,0,3,1,"1",1955,"2","0","good"
242000,2240,7620,1120,1120,4,1,"1",1966,"2","0","average"
417000,2090,4000,1060,1030,4,2,"1",1907,"1","0","average"
213800,740,5200,740,0,2,1,"1",1952,"1","0","good"
638000,1660,3729,970,690,3,2,"1",1922,"2","0","excellent"
184000,970,14850,970,0,3,1,"1",1968,"2","0","average"
309500,1250,7320,1250,0,3,1,"1",1968,"2","0","average"
1960000,4430,31353,4430,0,4,4,"2",1998,"4","0","average"
299000,740,5000,740,0,1,1,"1",1923,"2","0","average"
215000,710,7200,710,0,2,1,"1",1943,"1","0","average"
410000,1970,10500,1820,150,4,2,"1",1961,"2","0","average"
478000,820,6000,820,0,2,1,"1",1939,"2","0","average"
431000,1000,6500,1000,0,2,1,"1",1918,"2","0","good"
835000,2280,6815,2280,0,2,2,"1",2002,"2","0","average"
677915,1740,3600,990,750,3,2,"1",1923,"2","0","excellent"
1075000,3600,9200,2100,1500,4,3,"1",1976,"2","0","good"
205000,2200,13320,1100,1100,4,2,"1",1944,"1","0","average"
288000,1410,40500,1410,0,3,1,"1",1961,"2","0","good"
190000,1200,10458,1200,0,3,1,"1",1961,"1","0","good"
225000,1290,8470,970,320,3,1,"1",1966,"2","0","good"
385000,770,7554,770,0,2,1,"1",1946,"1","0","average"
352450,1430,6000,1430,0,3,2,"1",1945,"2","0","excellent"
280000,1880,6288,1120,760,4,1,"1",1974,"2","0","average"
314950,1760,9732,1760,0,3,2,"1",1996,"2","0","average"
209900,1180,3003,1180,0,2,2,"2",2005,"1","0","average"
340000,1140,13440,1140,0,4,1,"1",1944,"1","0","average"
265000,910,4600,910,0,2,1,"1",1917,"1","0","average"
335000,1410,44866,1410,0,3,2,"1",1985,"2","0","good"
475000,1270,8000,1270,0,3,1,"1",1959,"1","0","good"
520000,1670,8800,1150,520,3,2,"1",1961,"2","0","good"
577500,1640,5515,940,700,2,1,"1",1926,"2","0","good"
329000,1600,5952,1150,450,3,1,"1",1964,"2","0","good"
325000,900,8374,900,0,2,1,"1",1984,"2","0","average"
945000,2840,13367,1420,1420,4,2,"1",1952,"2","0","average"
450000,1510,4908,1510,0,2,2,"1",2006,"2","0","average"
150000,870,5700,870,0,2,1,"1",1957,"1","0","good"
335000,2030,103672,2030,0,4,2,"1",1969,"2","0","good"
355000,1890,36300,1890,0,3,1,"1",1962,"2","0","average"
350000,1780,4228,1780,0,4,3,"1",1953,"2","0","average"
590000,1610,58370,1610,0,3,1,"1",1978,"2","0","average"
252000,1420,6788,1420,0,3,2,"2",1990,"2","0","average"
1295000,4440,9270,2220,2220,5,4,"1",1968,"3","0","excellent"
705000,1820,5001,1820,0,4,2,"2",1947,"2","0","average"
498000,1620,8400,1180,440,3,2,"1",1968,"2","0","average"
312500,870,7227,870,0,2,1,"1",1948,"2","0","average"
470000,2410,4680,2410,0,4,2,"2",1974,"2","0","average"
640000,2270,5175,2130,140,3,3,"2",2002,"2","0","average"
230000,1190,9083,1190,0,3,1,"1",1955,"2","0","average"
425000,910,4635,910,0,2,1,"1",1905,"1","0","good"
390000,860,5160,860,0,2,1,"1",1909,"2","0","good"
425000,790,5024,790,0,2,1,"1",1941,"2","0","good"
460000,2008,5050,1216,792,5,3,"1",1992,"2","0","average"
425000,880,6413,880,0,2,1,"1",1950,"2","0","average"
313100,1730,12821,1730,0,3,2,"1",1994,"2","0","average"
281000,1280,12500,1060,220,2,1,"1",1951,"2","0","average"
130000,1100,5100,1100,0,3,1,"1",1913,"2","0","good"
287000,1450,6000,1450,0,3,1,"1",1953,"2","0","good"
335000,1800,8900,900,900,2,1,"1",1945,"1","0","average"
325000,620,14823,620,0,2,1,"1",1926,"1","0","average"
320000,2970,7000,1810,1160,5,3,"1",1979,"2","0","average"
550000,1630,6009,1630,0,3,1,"1",1954,"2","0","good"
135000,1520,8450,1120,400,3,1,"1",1961,"1","0","average"
335500,1370,6780,1370,0,3,1,"2",1930,"1","0","average"
425000,540,2500,540,0,2,1,"1",1905,"1","0","average"
450000,1960,5008,980,980,4,2,"1",1900,"1","0","average"
245000,1580,8000,1040,540,4,2,"1",1967,"2","0","average"
415000,700,2550,700,0,1,1,"1",1954,"1","0","average"
170000,790,6750,790,0,3,1,"1",1944,"1","0","average"
510000,1070,5280,1070,0,2,1,"1",1900,"1","0","average"
199950,700,5200,700,0,2,1,"1",1952,"1","0","excellent"
207000,860,7740,860,0,3,1,"1",1960,"1","0","average"
225000,720,4758,720,0,2,1,"1",1947,"1","0","average"
329900,1380,5198,1380,0,3,2,"1",1982,"2","0","good"
282500,1170,34925,1170,0,4,1,"1",1942,"1","0","good"
5e+05,1630,12059,1270,360,2,1,"1",1947,"2","0","average"
149500,1010,9450,1010,0,3,1,"1",1959,"2","0","good"
317000,1270,8925,1270,0,3,1,"1",1955,"2","0","excellent"
395000,790,3000,790,0,1,1,"1",1953,"1","0","average"
360000,2580,6740,2580,0,4,3,"2",1999,"2","0","average"
191000,900,3400,900,0,2,1,"1",1905,"1","0","excellent"
4e+05,1270,7440,910,360,2,1,"1",1949,"2","0","good"
515000,1050,5000,1050,0,2,1,"1",1907,"2","0","excellent"
420000,1790,7055,1520,270,3,1,"1",1937,"2","0","excellent"
235000,1270,7153,1270,0,3,1,"1",1949,"1","0","excellent"
343000,1110,9920,700,410,2,1,"1",1942,"1","0","excellent"
145000,800,8125,800,0,2,1,"1",1964,"1","0","average"
291970,680,21727,680,0,1,1,"1",1952,"1","0","average"
599950,1680,7910,1680,0,3,1,"1",1949,"2","0","average"
727000,3150,9703,3150,0,4,3,"2",2001,"2","0","average"
166000,1120,17332,1120,0,1,1,"1",1988,"2","0","average"
165000,1150,19200,1150,0,3,1,"1",1908,"1","0","good"
229000,1190,7408,830,360,2,1,"1",1941,"1","0","average"
305000,900,7500,900,0,1,1,"1",1946,"1","0","average"
214000,1020,9147,1020,0,3,1,"1",1900,"1","0","good"
370000,910,5525,910,0,2,1,"1",1910,"1","0","average"
725000,1550,12262,1550,0,3,2,"1",1964,"2","0","good"
435000,2360,12744,2360,0,3,2,"2",1964,"2","0","excellent"
240000,1040,7800,1040,0,3,1,"1",1948,"2","0","average"
215150,920,4770,920,0,3,1,"1",1969,"1","0","good"
319950,1070,5824,1070,0,2,1,"1",1949,"2","0","excellent"
385000,1590,9912,1590,0,3,2,"2",2000,"2","0","average"
132500,1080,10500,1080,0,3,1,"1",1967,"2","0","average"
290000,850,6800,850,0,2,1,"1",1948,"2","0","average"
310000,2320,7200,2320,0,4,3,"2",1976,"2","0","average"
299000,960,8100,960,0,3,1,"1",1955,"2","0","average"
284000,1080,8214,1080,0,3,1,"1",1944,"2","0","average"
560000,1140,7028,1140,0,3,1,"1",1931,"2","0","average"
485000,1610,4160,1010,600,3,2,"1",1917,"2","0","good"
235000,1020,6173,780,240,3,1,"1",1948,"1","0","average"
209000,1070,6120,1070,0,2,1,"1",1962,"1","0","average"
285950,710,7120,710,0,2,1,"1",1942,"1","0","excellent"
315000,1060,5750,1060,0,3,2,"1",1981,"2","0","average"
230000,870,7020,570,300,2,1,"1",1942,"1","0","good"
626000,1040,4240,860,180,3,1,"1",1924,"2","0","good"
334009,1650,9305,1650,0,4,2,"1",1960,"1","0","good"
429000,1010,5000,1010,0,2,1,"1",1924,"2","0","average"
310000,1880,5000,1100,780,5,3,"1",1997,"2","0","average"
525000,2260,7680,1130,1130,4,2,"1",1947,"2","0","good"
226000,1520,7200,1030,490,3,1,"1",1954,"2","0","average"
305240,1300,9000,1300,0,3,1,"1",1956,"2","0","average"
317000,1790,8228,1390,400,3,2,"1",1980,"2","0","average"
327200,1440,8425,1440,0,2,2,"1",1942,"1","0","good"
835000,2790,12523,1600,1190,3,3,"2",1977,"2","1","good"
173000,1200,8460,1200,0,4,2,"1",1957,"2","0","excellent"
313500,2240,94960,2240,0,5,3,"1",1985,"1","0","average"
246000,1990,203861,1990,0,3,2,"1",1949,"2","0","average"
305000,820,5150,820,0,3,1,"1",1918,"1","0","excellent"
169500,1060,10023,1060,0,3,1,"1",1962,"1","0","average"
672000,1220,8573,1220,0,3,1,"1",1954,"2","0","good"
225000,1490,15850,1490,0,3,1,"1",1946,"2","0","average"
248500,780,10064,780,0,2,1,"1",1958,"2","0","good"
469950,1220,4200,1090,130,5,2,"1",1921,"1","0","good"
310000,750,5379,750,0,2,1,"1",1919,"1","0","average"
280000,2110,7919,1110,1000,5,2,"1",1966,"2","0","average"
146000,900,4770,900,0,3,1,"1",1969,"1","0","average"
5e+05,3720,25474,2090,1630,5,3,"2",1986,"2","0","average"
242500,940,7380,940,0,3,1,"1",1959,"1","0","average"
324950,1040,7288,1040,0,3,1,"1",1959,"2","0","average"
231500,1000,7615,1000,0,2,1,"1",1943,"1","0","good"
350000,1050,8583,1050,0,3,1,"1",1955,"1","0","excellent"
260000,1600,7350,1600,0,5,1,"1",1962,"2","0","excellent"
490000,1730,2940,1730,0,3,3,"3",1985,"2","0","average"
295000,1380,7575,1380,0,3,1,"1",1963,"2","0","good"
490000,2180,9300,1090,1090,2,1,"1",1947,"2","0","good"
726888,2970,7261,2970,0,5,3,"2",1999,"2","0","average"
285000,720,6400,720,0,2,1,"1",1943,"1","0","good"
365000,770,5680,770,0,2,1,"1",1929,"1","0","good"
295000,1650,7200,1650,0,4,2,"1",1964,"2","0","average"
337000,1070,6109,1070,0,3,1,"1",1951,"2","0","excellent"
3e+05,1010,6300,1010,0,3,1,"1",1957,"2","0","average"
550000,960,12527,960,0,3,1,"1",1972,"2","0","average"
320000,1250,8636,1250,0,3,2,"1",1968,"2","0","excellent"
395000,960,6700,960,0,2,1,"1",1951,"2","0","average"
259250,940,5904,940,0,3,1,"1",1947,"1","0","average"
3e+05,1260,5000,1260,0,3,1,"1",1968,"1","0","good"
174950,730,6000,730,0,2,1,"1",1950,"1","0","average"
3e+05,760,3001,760,0,2,1,"1",1913,"1","0","average"
201000,1010,25277,1010,0,3,1,"1",1961,"1","0","excellent"
475000,1230,11502,1230,0,3,2,"1",1984,"2","0","good"
110000,640,10280,640,0,1,1,"1",1920,"1","0","average"
380000,1020,4800,1020,0,3,1,"1",1944,"2","0","average"
385000,1470,11398,1470,0,3,1,"1",1950,"2","0","average"
386500,1400,3600,700,700,4,1,"1",1901,"1","0","good"
358000,930,5077,930,0,2,1,"1",1939,"1","0","average"
677500,2340,4730,1810,530,5,1,"2",1918,"2","0","average"
875000,2520,6000,1400,1120,4,2,"1",1921,"2","0","average"
452000,1660,6150,850,810,4,2,"1",1945,"1","0","average"
305000,1680,8487,1680,0,3,2,"1",1993,"2","0","average"
250000,990,8100,990,0,3,1,"1",1949,"1","0","average"
290000,950,5650,950,0,2,1,"1",1943,"1","0","excellent"
324950,2160,4800,1290,870,4,2,"2",1929,"2","0","good"
315000,1660,11135,1660,0,3,2,"1",1971,"2","0","average"
287200,1850,19966,1090,760,3,3,"1",1992,"2","0","good"
402000,710,5100,710,0,2,1,"1",1905,"2","0","excellent"
3e+05,2360,7440,1180,1180,4,2,"1",1955,"2","0","average"
510000,1320,1012,1320,0,3,3,"3",2009,"2","0","average"
1180000,3960,94089,3960,0,5,5,"2",1998,"3","0","average"
346000,1790,30456,1350,440,5,1,"1",1964,"2","0","good"
545000,1900,9975,1500,400,3,2,"1",1973,"2","0","average"
417000,1310,8514,1310,0,3,1,"1",1953,"2","0","good"
520000,950,3880,950,0,2,1,"1",1919,"1","0","good"
417400,2680,12285,2680,0,3,3,"1",1970,"2","0","good"
320000,1270,7400,1270,0,3,1,"1",1956,"2","0","good"
255000,960,8100,960,0,3,1,"1",1955,"2","0","average"
394000,1450,7930,1150,300,3,1,"1",1923,"1","0","good"
240000,1320,24319,1320,0,2,1,"1",1966,"2","0","average"
310000,1480,7830,1480,0,3,1,"1",1952,"2","0","average"
425000,1160,5038,740,420,2,1,"1",1942,"2","0","excellent"
670000,1710,6195,1410,300,3,1,"1",1946,"2","0","average"
375000,1230,9877,1230,0,3,1,"1",1954,"2","0","average"
335000,1490,8847,1490,0,3,2,"1",1967,"2","0","good"
6e+05,970,4800,970,0,3,1,"1",1950,"1","0","average"
161000,1700,8043,850,850,4,2,"1",1954,"2","0","average"
220000,1700,8043,850,850,4,2,"1",1954,"2","0","average"
325000,1080,5000,1080,0,2,1,"1",1954,"2","0","average"
363000,2250,12142,2250,0,4,3,"2",1986,"2","0","average"
525000,1010,3520,1010,0,3,1,"1",1902,"2","0","average"
680000,1020,8442,920,100,2,1,"1",1941,"2","0","good"
835000,3390,16025,3390,0,4,2,"2",1987,"3","0","good"
198900,1210,18700,1210,0,2,1,"1",1940,"2","0","good"
551000,2260,9604,2260,0,2,2,"1",1990,"2","0","average"
402000,1200,6825,1200,0,3,1,"1",1954,"2","0","average"
455000,1510,3000,1510,0,5,2,"2",1983,"1","0","average"
240000,1550,12670,1550,0,3,1,"1",1962,"2","0","good"
243800,1140,27760,1140,0,3,1,"1",1981,"1","0","good"
543000,940,3864,940,0,2,1,"1",1918,"2","0","good"
150000,1460,7254,1460,0,4,2,"1",1959,"1","0","average"
255000,1320,9967,940,380,2,1,"1",1919,"1","0","average"
910000,2640,5096,2640,0,5,3,"2",2009,"3","0","average"
248000,1420,8800,1090,330,3,1,"1",1981,"1","0","good"
429000,1540,37950,1090,450,3,1,"1",1959,"2","0","good"
316000,730,5040,730,0,2,1,"1",1927,"1","0","average"
410000,2020,7540,1010,1010,2,1,"1",1921,"2","0","average"
299000,1200,15843,1200,0,3,1,"1",1955,"2","0","average"
559000,1240,6400,1060,180,2,1,"1",1938,"2","0","good"
492000,1640,5000,1640,0,4,2,"2",1907,"2","0","average"
553000,1380,6250,1380,0,3,1,"1",1918,"2","0","good"
760000,1780,1750,1400,380,3,2,"1",1927,"2","0","average"
280000,790,13170,790,0,2,1,"1",1947,"1","0","average"
350000,1680,8010,840,840,3,1,"1",1951,"2","0","average"
450000,1610,4364,1610,0,3,2,"2",1996,"2","0","average"
290000,1250,12507,1250,0,2,1,"1",1958,"2","0","excellent"
2e+06,4260,18000,4260,0,4,3,"2",2000,"3","0","average"
605000,1820,7626,990,830,4,2,"1",1941,"2","0","excellent"
370000,1170,1105,1170,0,3,1,"1",1965,"2","0","average"
365500,1140,15624,1140,0,2,1,"1",1909,"1","0","good"
272000,670,6300,670,0,2,1,"1",1942,"1","0","good"
605000,1760,2114,1400,360,3,3,"2",2008,"2","0","average"
162000,1460,16638,1460,0,4,1,"1",1975,"1","0","good"
740000,3350,199253,3350,0,4,3,"2",2004,"3","0","average"
7e+05,3350,199253,3350,0,4,3,"2",2004,"3","0","average"
328000,1360,8136,1360,0,4,1,"1",1948,"2","0","average"
241000,1020,7538,1020,0,3,1,"1",1981,"2","0","average"
270000,2060,8398,1260,800,2,1,"1",1962,"2","0","average"
340000,1460,5715,1460,0,3,2,"1",1957,"2","0","average"
580000,1650,9780,950,700,2,1,"1",1943,"2","0","average"
275000,1340,9764,1340,0,3,2,"1",1944,"2","0","average"
8e+05,2450,4400,1450,1000,4,2,"1",1913,"2","0","average"
220000,1000,223462,1000,0,3,1,"1",1933,"1","0","good"
248000,790,12000,790,0,1,1,"1",1918,"1","0","average"
305000,890,7200,740,150,2,1,"1",1949,"2","0","average"
435010,1270,4000,1120,150,3,1,"1",1954,"2","0","average"
529950,1540,8400,1180,360,3,2,"1",1968,"2","0","average"
210000,1040,8125,1040,0,3,1,"1",1956,"2","0","average"
349000,1010,8184,1010,0,3,1,"1",1947,"1","0","good"
2e+05,1000,6227,1000,0,2,1,"1",1949,"1","0","average"
257500,1690,13825,1210,480,3,1,"1",1955,"2","0","average"
315000,1070,9497,1070,0,3,1,"1",1955,"2","0","average"
299950,910,8000,740,170,3,1,"1",1950,"1","0","good"
234300,1140,9779,1140,0,3,1,"1",1963,"2","0","average"
190000,930,11450,930,0,2,1,"1",1946,"1","0","average"
375000,760,6000,760,0,2,1,"1",1942,"1","0","average"
698000,1510,4080,1010,500,2,1,"1",1923,"2","0","average"
418000,1250,1306,1250,0,3,2,"3",2001,"2","0","average"
450000,1540,9028,1540,0,3,1,"1",1968,"1","0","good"
435000,720,5600,720,0,2,1,"1",1920,"2","0","good"
260000,1910,8710,1080,830,3,1,"1",1954,"2","0","average"
366000,1350,10200,1350,0,3,2,"1",1977,"2","0","average"
313100,1720,11875,1720,0,3,2,"1",1905,"1","0","excellent"
455000,1140,11480,1140,0,2,1,"1",1907,"1","0","average"
230000,1020,12289,1020,0,3,1,"1",1967,"2","0","good"
1050000,4550,54013,2300,2250,4,4,"1",1989,"2","0","good"
546000,1530,9999,1150,380,3,3,"1",1983,"2","0","good"
276000,1370,8137,1370,0,3,2,"1",1988,"2","0","good"
269000,770,8612,770,0,2,1,"1",1953,"1","0","average"
122000,740,6840,740,0,2,1,"1",1942,"1","0","average"
249000,1280,7560,1280,0,4,2,"1",1959,"1","0","excellent"
360000,1920,7803,1080,840,4,2,"1",1962,"2","0","average"
629500,2020,10584,2020,0,3,2,"1",1994,"3","0","average"
379500,1640,17335,840,800,2,1,"1",1978,"2","0","average"
1100000,2390,6888,2390,0,3,2,"2",1939,"2","0","excellent"
485000,1080,4080,1080,0,2,1,"1",1948,"2","0","average"
690000,1580,4000,1580,0,3,1,"2",1905,"2","0","average"
265000,770,5160,770,0,2,1,"1",1943,"1","0","average"
342000,1320,1462,1320,0,2,2,"3",1997,"2","0","average"
444000,1460,2610,1460,0,3,2,"2",1987,"2","0","average"
565000,2290,9450,1670,620,3,2,"1",1979,"2","0","average"
520000,1510,3760,930,580,3,2,"1",1925,"2","0","excellent"
446800,2410,8712,1260,1150,4,2,"1",1958,"2","0","average"
652000,1470,6122,1200,270,3,1,"1",1948,"2","0","average"
257000,1000,3700,800,200,2,1,"1",1929,"1","0","average"
330000,1060,20040,1060,0,3,1,"1",1943,"1","0","average"
381000,1680,8946,940,740,3,2,"1",1996,"1","0","average"
849900,2280,641203,2280,0,2,2,"2",1990,"2","0","average"
455000,830,4000,830,0,2,1,"1",1947,"1","0","good"
447000,1220,7200,1220,0,3,1,"1",1965,"2","0","good"
434900,1520,11067,1140,380,3,2,"1",1983,"2","0","average"
850000,2640,13939,1640,1000,2,2,"1",1963,"2","0","excellent"
585000,1370,7920,950,420,2,2,"1",1949,"2","0","average"
